dataset,method,random_state_value,min_support,max_depth,duration,train_acc,test_acc,reconstructed_dataset_entropy,no_knowledge_dataset_entropy,n_elementary_tokens,n_branches_rules,entropy_reduction_ratio,average_tokens_per_examples,n_elementary_tokens_path,leaves_support,sorted_leaves_single_example_entropy_list
compas,DL8.5,1,0.01,8,315.12345883389935,0.6877490902789811,0.6722106722106722,119061.0,155817.0,48,49,0.7641078958008433,6.369086813377231,326,"[638, 112, 64, 123, 115, 267, 59, 102, 79, 144, 72, 130, 63, 75, 161, 61, 92, 114, 116, 111, 113, 115, 74, 75, 63, 72, 201, 64, 94, 152, 105, 68, 63, 68, 192, 83, 266, 60, 108, 105, 63, 73, 120, 88, 290, 106, 70, 58, 64]","[25.0, 21.0, 19.0, 19.0, 19.0, 19.0, 21.0, 21.0, 20.0, 20.0, 19.0, 19.0, 20.0, 21.0, 21.0, 24.0, 24.0, 20.0, 19.0, 19.0, 21.0, 22.0, 22.0, 22.0, 23.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 21.0]"
compas,DL8.5,1,0.01,9,625.9062844000291,0.6882689308612026,0.6784476784476784,115271.0,155817.0,54,55,0.7397844907808518,7.025818748916999,385,"[117, 169, 72, 199, 79, 177, 60, 60, 152, 158, 146, 64, 123, 115, 264, 115, 59, 102, 79, 144, 72, 130, 63, 75, 161, 61, 92, 114, 116, 111, 113, 115, 74, 75, 68, 83, 83, 108, 63, 105, 58, 236, 61, 139, 72, 139, 70, 174, 78, 74, 59, 83, 70, 58, 64]","[25.0, 23.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 21.0, 21.0, 24.0, 18.0, 18.0, 18.0, 18.0, 20.0, 20.0, 20.0, 19.0, 19.0, 18.0, 18.0, 19.0, 20.0, 20.0, 23.0, 23.0, 19.0, 18.0, 18.0, 20.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.0, 18.0, 18.0, 19.0, 19.0, 20.0, 19.0, 18.0, 18.0, 19.0, 19.0, 20.0, 20.0, 20.0, 21.0]"
compas,DL8.5,1,0.01,10,1029.7763470148202,0.6886154912493502,0.6756756756756757,112932.0,155817.0,59,60,0.7247732917460867,7.431121122855657,446,"[103, 68, 128, 119, 67, 160, 77, 80, 133, 87, 131, 128, 80, 128, 87, 126, 107, 68, 67, 80, 66, 65, 111, 88, 57, 68, 60, 152, 158, 66, 89, 227, 64, 59, 115, 88, 121, 61, 145, 63, 123, 80, 89, 75, 76, 89, 111, 68, 83, 62, 84, 63, 78, 236, 61, 146, 65, 57, 92, 86]","[25.0, 25.0, 23.0, 21.0, 21.0, 22.0, 20.0, 20.0, 21.0, 21.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 21.0, 19.0, 19.0, 20.0, 21.0, 20.0, 20.0, 21.0, 22.0, 21.0, 20.0, 19.0, 19.0, 21.0, 21.0, 19.0, 17.0, 17.0, 17.0, 17.0, 20.0, 20.0, 20.0, 21.0, 21.0, 18.0, 17.0, 17.0, 19.0, 20.0, 21.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 19.0, 19.0, 20.0]"
compas,DL8.5,1,0.02,1,0.1544184370432049,0.6343787905042454,0.623007623007623,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1812, 3959]","[26.0, 26.0]"
compas,DL8.5,1,0.02,2,0.14089565817266703,0.6629700225264252,0.6632016632016632,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[576, 925, 1578, 2692]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,1,0.02,3,0.3320860199164599,0.672673713394559,0.674982674982675,138675.0,155817.0,6,7,0.8899863301180231,2.970369086813377,20,"[171, 494, 836, 417, 1267, 1009, 1577]","[25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,1,0.02,4,1.2366583258844912,0.6775255588286259,0.6729036729036729,133957.0,155817.0,10,11,0.8597072206498649,3.7879050424536476,40,"[171, 202, 165, 133, 749, 272, 927, 417, 629, 901, 1205]","[25.0, 23.0, 23.0, 24.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,1,0.02,5,5.962297257035971,0.6808178825160284,0.6742896742896742,128429.0,155817.0,21,22,0.8242297053594922,4.7457979552937095,102,"[171, 202, 165, 133, 196, 187, 175, 272, 358, 156, 147, 131, 343, 517, 400, 529, 118, 266, 155, 446, 382, 322]","[24.0, 22.0, 22.0, 23.0, 24.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0]"
compas,DL8.5,1,0.02,6,20.339159040013328,0.6815110032923237,0.6846846846846847,125470.0,155817.0,26,27,0.805239479645995,5.258534049558135,138,"[217, 130, 168, 119, 117, 351, 189, 190, 174, 150, 171, 223, 223, 116, 190, 257, 119, 394, 125, 175, 142, 117, 204, 342, 356, 664, 148]","[24.0, 23.0, 22.0, 22.0, 23.0, 23.0, 22.0, 21.0, 21.0, 23.0, 24.0, 21.0, 21.0, 22.0, 23.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 22.0]"
compas,DL8.5,1,0.02,7,59.26458938792348,0.6823774042626928,0.6777546777546778,122368.0,155817.0,28,29,0.785331510682403,5.7960492115751165,167,"[171, 224, 171, 138, 156, 203, 238, 200, 117, 297, 215, 163, 268, 183, 223, 175, 190, 118, 129, 248, 237, 266, 260, 118, 194, 225, 132, 382, 130]","[25.0, 24.0, 21.0, 21.0, 21.0, 20.0, 20.0, 23.0, 24.0, 23.0, 21.0, 20.0, 20.0, 22.0, 23.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 21.0, 21.0, 22.0, 22.0, 21.0, 20.0, 20.0]"
compas,DL8.5,1,0.02,8,118.24551596608944,0.6827239646508404,0.6770616770616771,121702.0,155817.0,30,31,0.7810572658952489,5.911453820828279,185,"[171, 224, 171, 138, 156, 203, 238, 200, 117, 297, 215, 163, 268, 183, 223, 175, 190, 118, 164, 237, 195, 166, 118, 260, 118, 194, 225, 132, 165, 217, 130]","[25.0, 24.0, 21.0, 21.0, 21.0, 20.0, 20.0, 23.0, 24.0, 23.0, 21.0, 20.0, 20.0, 22.0, 23.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 21.0, 21.0, 22.0, 22.0, 21.0, 19.0, 19.0, 20.0]"
compas,DL8.5,1,0.02,9,202.77356903301552,0.683070525038988,0.6770616770616771,121221.0,155817.0,30,31,0.7779703113267487,5.994801594177786,189,"[171, 224, 171, 138, 156, 203, 238, 200, 117, 297, 215, 163, 268, 183, 131, 172, 221, 164, 237, 235, 190, 118, 118, 245, 238, 225, 119, 202, 118, 164, 130]","[25.0, 24.0, 21.0, 21.0, 21.0, 20.0, 20.0, 23.0, 24.0, 23.0, 21.0, 20.0, 20.0, 22.0, 22.0, 22.0, 22.0, 20.0, 20.0, 20.0, 18.0, 18.0, 19.0, 22.0, 22.0, 22.0, 21.0, 18.0, 18.0, 19.0, 20.0]"
compas,DL8.5,1,0.02,10,286.8704440880101,0.6834170854271356,0.6777546777546778,117299.0,155817.0,31,32,0.7527997586912852,6.674406515335297,218,"[117, 297, 215, 163, 268, 183, 202, 135, 171, 138, 156, 203, 238, 175, 131, 172, 148, 212, 235, 190, 118, 118, 168, 245, 238, 212, 119, 201, 117, 161, 128, 197]","[25.0, 24.0, 22.0, 21.0, 21.0, 23.0, 23.0, 22.0, 19.0, 19.0, 19.0, 18.0, 18.0, 21.0, 21.0, 21.0, 19.0, 19.0, 19.0, 17.0, 17.0, 18.0, 21.0, 21.0, 21.0, 21.0, 20.0, 17.0, 17.0, 18.0, 19.0, 25.0]"
compas,DL8.5,1,0.03,1,0.14219980500638485,0.6343787905042454,0.623007623007623,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1812, 3959]","[26.0, 26.0]"
compas,DL8.5,1,0.03,2,0.13818336999975145,0.6629700225264252,0.6632016632016632,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[576, 925, 1578, 2692]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,1,0.03,3,0.2748006961774081,0.6716340322301161,0.6826056826056826,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[409, 262, 260, 570, 417, 1267, 1009, 1577]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,1,0.03,4,0.9861948629841208,0.675619476693814,0.6791406791406791,133813.0,155817.0,10,11,0.8587830596148045,3.812857390400277,40,"[413, 233, 178, 357, 890, 194, 354, 417, 629, 901, 1205]","[23.0, 23.0, 24.0, 23.0, 23.0, 24.0, 25.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,1,0.03,5,3.8253047589678317,0.6778721192167735,0.6902286902286903,130326.0,155817.0,18,19,0.8364042434394193,4.417085427135678,85,"[193, 604, 190, 174, 294, 534, 276, 417, 438, 191, 309, 252, 250, 227, 251, 370, 197, 234, 370]","[24.0, 24.0, 22.0, 22.0, 22.0, 22.0, 24.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 23.0]"
compas,DL8.5,1,0.03,6,11.318536721169949,0.6780453994108473,0.6832986832986833,129522.0,155817.0,20,21,0.831244344326999,4.5564027031710275,101,"[638, 193, 353, 190, 174, 294, 225, 198, 417, 324, 305, 309, 252, 250, 227, 188, 188, 245, 197, 234, 370]","[25.0, 23.0, 23.0, 21.0, 21.0, 21.0, 21.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 21.0, 21.0, 23.0, 23.0, 23.0]"
compas,DL8.5,1,0.03,7,28.086355961859226,0.6782186796049211,0.6867636867636867,126277.0,155817.0,19,20,0.8104186321133124,5.118696932940565,103,"[257, 220, 417, 394, 396, 187, 348, 341, 211, 189, 290, 178, 222, 277, 188, 430, 199, 449, 393, 185]","[24.0, 24.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 22.0, 21.0, 21.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 25.0]"
compas,DL8.5,1,0.03,8,56.45930838189088,0.678391959798995,0.6895356895356896,122734.0,155817.0,21,22,0.7876804199798482,5.7326286605440995,127,"[187, 599, 194, 228, 208, 305, 210, 273, 216, 247, 366, 206, 373, 324, 304, 212, 315, 176, 257, 175, 181, 215]","[23.0, 23.0, 22.0, 20.0, 20.0, 20.0, 20.0, 23.0, 22.0, 22.0, 22.0, 22.0, 21.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 20.0, 23.0, 26.0]"
compas,DL8.5,1,0.03,9,78.11408048402518,0.6785652399930688,0.6853776853776854,124704.0,155817.0,19,20,0.8003234563622711,5.391266678218679,111,"[257, 220, 417, 394, 396, 176, 396, 368, 308, 207, 205, 176, 318, 379, 194, 208, 300, 377, 290, 185]","[24.0, 24.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 18.0, 22.0, 23.0, 21.0, 20.0, 19.0, 19.0, 22.0, 25.0]"
compas,DL8.5,1,0.03,10,96.99330781190656,0.6785652399930688,0.6853776853776854,124704.0,155817.0,19,20,0.8003234563622711,5.391266678218679,111,"[257, 220, 417, 394, 396, 176, 396, 368, 308, 207, 205, 176, 318, 379, 194, 208, 300, 377, 290, 185]","[24.0, 24.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 18.0, 22.0, 23.0, 21.0, 20.0, 19.0, 19.0, 22.0, 25.0]"
compas,DL8.5,1,0.04,1,0.6598000749945641,0.6343787905042454,0.623007623007623,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1812, 3959]","[26.0, 26.0]"
compas,DL8.5,1,0.04,2,0.944966705981642,0.6629700225264252,0.6632016632016632,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[576, 925, 1578, 2692]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,1,0.04,3,0.2372463932260871,0.6716340322301161,0.6826056826056826,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[409, 262, 260, 570, 417, 1267, 1009, 1577]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,1,0.04,4,0.6873278529383242,0.6744065153352972,0.6770616770616771,134824.0,155817.0,8,9,0.8652714402151241,3.637671114191648,31,"[409, 262, 749, 272, 927, 417, 629, 901, 1205]","[25.0, 25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,1,0.04,5,2.1142561230808496,0.6768324380523306,0.6867636867636867,131582.0,155817.0,14,15,0.8444649813563346,4.199445503378964,63,"[464, 273, 236, 373, 487, 432, 417, 324, 305, 251, 663, 303, 234, 470, 539]","[23.0, 22.0, 22.0, 23.0, 23.0, 25.0, 24.0, 23.0, 23.0, 22.0, 22.0, 23.0, 23.0, 22.0, 22.0]"
compas,DL8.5,1,0.04,6,5.297473463928327,0.6768324380523306,0.6867636867636867,131233.0,155817.0,15,16,0.8422251744033065,4.259920291110726,70,"[477, 417, 276, 514, 399, 250, 310, 639, 234, 370, 251, 370, 273, 236, 373, 382]","[24.0, 23.0, 22.0, 22.0, 24.0, 22.0, 22.0, 23.0, 24.0, 24.0, 22.0, 22.0, 21.0, 21.0, 22.0, 24.0]"
compas,DL8.5,1,0.04,7,9.960095628164709,0.6771789984404782,0.6846846846846847,129741.0,155817.0,13,14,0.8326498392344867,4.518454340668861,62,"[477, 417, 276, 514, 251, 663, 303, 355, 422, 282, 422, 579, 538, 272]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 20.0, 20.0, 21.0]"
compas,DL8.5,1,0.04,8,15.591789199970663,0.6771789984404782,0.6846846846846847,128624.0,155817.0,15,16,0.8254811734278031,4.712008317449316,80,"[477, 417, 276, 514, 251, 663, 303, 355, 422, 282, 422, 289, 259, 290, 279, 272]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 19.0, 19.0, 19.0, 19.0, 21.0]"
compas,DL8.5,1,0.04,9,18.93556026997976,0.6771789984404782,0.6846846846846847,128624.0,155817.0,15,16,0.8254811734278031,4.712008317449316,80,"[477, 417, 276, 514, 251, 663, 303, 355, 422, 282, 422, 289, 259, 290, 279, 272]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 19.0, 19.0, 19.0, 19.0, 21.0]"
compas,DL8.5,1,0.04,10,19.30909602995962,0.6771789984404782,0.6846846846846847,128624.0,155817.0,15,16,0.8254811734278031,4.712008317449316,80,"[477, 417, 276, 514, 251, 663, 303, 355, 422, 282, 422, 289, 259, 290, 279, 272]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 19.0, 19.0, 19.0, 19.0, 21.0]"
compas,DL8.5,1,0.05,1,0.1315259130205959,0.6343787905042454,0.623007623007623,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1812, 3959]","[26.0, 26.0]"
compas,DL8.5,1,0.05,2,0.11318047787062824,0.6629700225264252,0.6632016632016632,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[576, 925, 1578, 2692]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,1,0.05,3,0.22451912704855204,0.6705943510656732,0.6701316701316701,138885.0,155817.0,6,7,0.8913340649608195,2.9339802460578754,20,"[524, 596, 381, 417, 1267, 1009, 1577]","[24.0, 24.0, 25.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,1,0.05,4,0.7009844090789557,0.6737133945590019,0.6867636867636867,134075.0,155817.0,9,10,0.8604645192758171,3.7674579795529373,36,"[316, 355, 417, 1267, 639, 959, 430, 320, 502, 566]","[25.0, 25.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,1,0.05,5,1.8967731490265578,0.6737133945590019,0.6867636867636867,131421.0,155817.0,11,12,0.8434317179768575,4.227343614624848,49,"[316, 355, 477, 417, 790, 399, 560, 639, 502, 430, 320, 566]","[25.0, 25.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 24.0, 22.0, 22.0, 23.0]"
compas,DL8.5,1,0.05,6,3.975775766884908,0.674579795529371,0.681912681912682,132821.0,155817.0,12,13,0.8524166169288332,3.9847513429215042,54,"[477, 417, 394, 396, 399, 560, 639, 604, 524, 370, 312, 297, 382]","[24.0, 23.0, 22.0, 22.0, 24.0, 23.0, 23.0, 25.0, 23.0, 22.0, 21.0, 21.0, 24.0]"
compas,DL8.5,1,0.05,7,7.306405411101878,0.674579795529371,0.681912681912682,132821.0,155817.0,12,13,0.8524166169288332,3.9847513429215042,54,"[477, 417, 394, 396, 399, 560, 639, 604, 524, 370, 312, 297, 382]","[24.0, 23.0, 22.0, 22.0, 24.0, 23.0, 23.0, 25.0, 23.0, 22.0, 21.0, 21.0, 24.0]"
compas,DL8.5,1,0.05,8,9.610211756080389,0.674579795529371,0.681912681912682,132821.0,155817.0,12,13,0.8524166169288332,3.9847513429215042,54,"[477, 417, 394, 396, 399, 560, 639, 604, 524, 370, 312, 297, 382]","[24.0, 23.0, 22.0, 22.0, 24.0, 23.0, 23.0, 25.0, 23.0, 22.0, 21.0, 21.0, 24.0]"
compas,DL8.5,1,0.05,9,10.90939633990638,0.674579795529371,0.681912681912682,132821.0,155817.0,12,13,0.8524166169288332,3.9847513429215042,54,"[477, 417, 394, 396, 399, 560, 639, 604, 524, 370, 312, 297, 382]","[24.0, 23.0, 22.0, 22.0, 24.0, 23.0, 23.0, 25.0, 23.0, 22.0, 21.0, 21.0, 24.0]"
compas,DL8.5,1,0.05,10,13.262777460971847,0.674579795529371,0.681912681912682,132821.0,155817.0,12,13,0.8524166169288332,3.9847513429215042,54,"[477, 417, 394, 396, 399, 560, 639, 604, 524, 370, 312, 297, 382]","[24.0, 23.0, 22.0, 22.0, 24.0, 23.0, 23.0, 25.0, 23.0, 22.0, 21.0, 21.0, 24.0]"
compas,DL8.5,2,0.01,1,0.261866687098518,0.6329925489516548,0.6285516285516286,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1839, 3932]","[26.0, 26.0]"
compas,DL8.5,2,0.01,2,0.26979910605587065,0.6633165829145728,0.6583506583506583,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[541, 111, 1803, 3316]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,2,0.01,3,0.5361019680276513,0.6737133945590019,0.6826056826056826,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[541, 111, 256, 564, 1062, 1623, 409, 1205]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,2,0.01,4,2.2342030820436776,0.6799514815456593,0.6791406791406791,132850.0,155817.0,14,15,0.8526027326928384,3.979726217293363,59,"[88, 345, 709, 61, 828, 1095, 117, 93, 72, 408, 79, 91, 171, 409, 1205]","[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,2,0.01,5,9.278073334833607,0.6832438052330618,0.6777546777546778,127544.0,155817.0,25,26,0.8185499656648504,4.899150927049038,124,"[67, 125, 63, 224, 79, 93, 72, 408, 79, 90, 107, 65, 152, 157, 132, 133, 306, 106, 598, 94, 660, 226, 349, 783, 309, 294]","[23.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]"
compas,DL8.5,2,0.01,6,44.18971474398859,0.6870559695026859,0.6722106722106722,123363.0,155817.0,35,36,0.7917172067232715,5.623635418471669,195,"[67, 125, 106, 195, 549, 88, 88, 63, 119, 67, 67, 62, 304, 134, 84, 90, 160, 153, 173, 112, 75, 175, 122, 201, 105, 321, 81, 57, 93, 266, 676, 272, 231, 78, 95, 117]","[23.0, 23.0, 23.0, 21.0, 21.0, 22.0, 22.0, 21.0, 21.0, 23.0, 23.0, 21.0, 21.0, 22.0, 22.0, 21.0, 21.0, 23.0, 21.0, 21.0, 22.0, 23.0, 21.0, 21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.0, 21.0, 21.0]"
compas,DL8.5,2,0.01,7,121.07589735090733,0.6882689308612026,0.6708246708246708,118870.0,155817.0,45,46,0.7628820988723952,6.40218333044533,286,"[85, 156, 185, 71, 184, 62, 84, 90, 160, 112, 118, 201, 105, 321, 80, 57, 92, 58, 93, 156, 180, 113, 113, 74, 70, 119, 197, 57, 80, 95, 322, 232, 163, 71, 79, 77, 230, 108, 161, 205, 102, 151, 113, 67, 59, 63]","[22.0, 22.0, 22.0, 20.0, 20.0, 21.0, 21.0, 20.0, 20.0, 22.0, 20.0, 20.0, 21.0, 20.0, 20.0, 20.0, 20.0, 25.0, 24.0, 20.0, 20.0, 21.0, 22.0, 22.0, 22.0, 22.0, 20.0, 20.0, 21.0, 20.0, 20.0, 20.0, 20.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 22.0, 20.0, 20.0, 21.0]"
compas,DL8.5,2,0.01,8,306.5208637439646,0.6886154912493502,0.6708246708246708,115758.0,155817.0,48,49,0.7429099520591463,6.94143129440305,331,"[85, 156, 185, 71, 184, 62, 69, 140, 111, 196, 103, 83, 70, 135, 80, 95, 85, 193, 60, 58, 93, 86, 90, 61, 73, 95, 119, 197, 57, 80, 95, 322, 232, 163, 71, 79, 94, 227, 84, 279, 65, 195, 94, 57, 175, 113, 67, 114, 73]","[22.0, 22.0, 22.0, 20.0, 20.0, 21.0, 20.0, 20.0, 19.0, 19.0, 20.0, 22.0, 21.0, 19.0, 19.0, 20.0, 20.0, 20.0, 21.0, 25.0, 25.0, 19.0, 19.0, 20.0, 21.0, 22.0, 21.0, 19.0, 19.0, 20.0, 19.0, 19.0, 19.0, 19.0, 20.0, 20.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 22.0, 20.0, 20.0, 21.0]"
compas,DL8.5,2,0.01,9,617.4739434712101,0.6891353318315716,0.668052668052668,114344.0,155817.0,50,51,0.7338352041176508,7.186449488823428,371,"[71, 64, 195, 67, 85, 71, 69, 58, 112, 109, 61, 78, 90, 142, 120, 80, 127, 65, 267, 95, 68, 118, 88, 171, 77, 77, 59, 214, 85, 204, 207, 90, 83, 114, 135, 80, 160, 395, 76, 230, 105, 72, 80, 89, 114, 101, 151, 113, 67, 59, 63]","[23.0, 23.0, 23.0, 20.0, 20.0, 19.0, 19.0, 20.0, 18.0, 18.0, 19.0, 19.0, 18.0, 18.0, 21.0, 25.0, 25.0, 21.0, 21.0, 20.0, 19.0, 19.0, 21.0, 20.0, 18.0, 18.0, 18.0, 18.0, 19.0, 18.0, 18.0, 20.0, 22.0, 20.0, 19.0, 19.0, 21.0, 22.0, 20.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 18.0, 18.0, 21.0, 19.0, 19.0, 20.0]"
compas,DL8.5,2,0.01,10,1000.7946784130763,0.6893086120256454,0.6638946638946639,109093.0,155817.0,57,58,0.7001354152627762,8.096343787905042,471,"[93, 72, 92, 219, 89, 148, 94, 72, 78, 60, 83, 77, 63, 119, 60, 233, 161, 58, 58, 61, 63, 102, 73, 69, 111, 101, 73, 107, 126, 89, 76, 133, 59, 77, 121, 93, 103, 79, 63, 79, 135, 81, 80, 115, 90, 112, 114, 79, 83, 77, 142, 74, 67, 161, 178, 182, 64, 150]","[25.0, 25.0, 25.0, 22.0, 20.0, 19.0, 19.0, 21.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 20.0, 20.0, 19.0, 19.0, 20.0, 17.0, 17.0, 18.0, 19.0, 19.0, 17.0, 17.0, 18.0, 18.0, 17.0, 17.0, 18.0, 17.0, 17.0, 20.0, 20.0, 19.0, 19.0, 19.0, 17.0, 17.0, 17.0, 17.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 20.0, 18.0, 17.0, 17.0, 19.0, 19.0, 17.0, 17.0, 18.0, 22.0]"
compas,DL8.5,2,0.02,1,0.2030567869078368,0.6329925489516548,0.6285516285516286,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1839, 3932]","[26.0, 26.0]"
compas,DL8.5,2,0.02,2,0.12755498592741787,0.6607173800034656,0.6618156618156619,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[165, 487, 1803, 3316]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,2,0.02,3,0.3563040269073099,0.6712874718419685,0.6666666666666666,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[257, 138, 922, 1926, 748, 166, 409, 1205]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,2,0.02,4,1.39443543786183,0.6785652399930688,0.6798336798336798,133323.0,155817.0,13,14,0.8556383449816131,3.8977646854964476,54,"[145, 464, 145, 155, 332, 731, 249, 247, 1019, 445, 429, 150, 230, 1030]","[23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,2,0.02,5,6.2768821159843355,0.6806446023219546,0.6812196812196812,128105.0,155817.0,22,23,0.8221503430306064,4.801940738173626,107,"[178, 145, 316, 115, 128, 206, 153, 366, 365, 132, 117, 247, 184, 138, 115, 115, 490, 926, 362, 463, 151, 208, 151]","[24.0, 22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0]"
compas,DL8.5,2,0.02,6,21.156769356923178,0.6834170854271356,0.6729036729036729,124988.0,155817.0,29,30,0.8021461072925291,5.342055103101716,158,"[178, 145, 316, 115, 190, 175, 230, 175, 232, 160, 179, 126, 130, 209, 180, 132, 148, 129, 239, 120, 273, 224, 252, 178, 418, 143, 211, 247, 124, 193]","[24.0, 22.0, 22.0, 23.0, 21.0, 21.0, 22.0, 23.0, 22.0, 21.0, 21.0, 23.0, 24.0, 21.0, 21.0, 22.0, 23.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0]"
compas,DL8.5,2,0.02,7,55.37898257095367,0.6839369260093572,0.6722106722106722,122893.0,155817.0,31,32,0.788700847789394,5.705077109686363,181,"[178, 145, 316, 115, 128, 165, 120, 134, 162, 232, 160, 179, 187, 130, 209, 180, 132, 148, 231, 322, 115, 243, 171, 169, 165, 233, 143, 129, 320, 151, 208, 151]","[24.0, 22.0, 22.0, 23.0, 22.0, 20.0, 20.0, 20.0, 20.0, 22.0, 21.0, 21.0, 24.0, 24.0, 21.0, 21.0, 22.0, 23.0, 22.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 23.0, 22.0, 22.0]"
