dataset,method,random_state_value,min_support,max_depth,duration,train_acc,test_acc,reconstructed_dataset_entropy,no_knowledge_dataset_entropy,n_elementary_tokens,n_branches_rules,entropy_reduction_ratio,average_tokens_per_examples,n_elementary_tokens_path,leaves_support,sorted_leaves_single_example_entropy_list
compas,sklearn_DT,0,0.03,1,0.0031881530303508043,0.6340322301160978,0.6243936243936244,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[3927.0, 1844.0]","[26.0, 26.0]"
compas,sklearn_DT,0,0.03,2,0.004195592133328319,0.6340322301160978,0.6243936243936244,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[1858.0, 2069.0, 600.0, 1244.0]","[25.0, 25.0, 25.0, 25.0]"
compas,sklearn_DT,0,0.03,3,0.005190362920984626,0.663143302720499,0.6576576576576577,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[1047.0, 811.0, 893.0, 1176.0, 227.0, 373.0, 375.0, 869.0]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,sklearn_DT,0,0.03,4,0.0069064851850271225,0.6697279500953041,0.674982674982675,133333.0,155817.0,13,14,0.85570252283127,3.8960318835557097,54,"[737.0, 310.0, 486.0, 325.0, 436.0, 457.0, 564.0, 612.0, 227.0, 373.0, 187.0, 188.0, 200.0, 669.0]","[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 24.0, 23.0, 23.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.03,5,0.006056722952052951,0.6740599549471495,0.6763686763686764,129372.0,155817.0,20,21,0.8302816765821445,4.582394732282101,96,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 250.0, 186.0, 268.0, 189.0, 347.0, 217.0, 295.0, 317.0, 227.0, 373.0, 187.0, 188.0, 200.0, 375.0, 294.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0]"
compas,sklearn_DT,0,0.03,6,0.0060754939913749695,0.6740599549471495,0.6763686763686764,128940.0,155817.0,21,22,0.8275091934769634,4.657251776121989,103,"[305.0, 191.0, 241.0, 310.0, 252.0, 234.0, 325.0, 347.0, 217.0, 295.0, 317.0, 250.0, 186.0, 268.0, 189.0, 227.0, 373.0, 187.0, 188.0, 200.0, 375.0, 294.0]","[22.0, 21.0, 21.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0]"
compas,sklearn_DT,0,0.03,7,0.006345566129311919,0.6740599549471495,0.6763686763686764,128940.0,155817.0,21,22,0.8275091934769634,4.657251776121989,103,"[305.0, 191.0, 241.0, 310.0, 252.0, 234.0, 325.0, 347.0, 217.0, 295.0, 317.0, 250.0, 186.0, 268.0, 189.0, 227.0, 373.0, 187.0, 188.0, 200.0, 375.0, 294.0]","[22.0, 21.0, 21.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0]"
compas,sklearn_DT,0,0.03,8,0.00793442502617836,0.6740599549471495,0.6763686763686764,128940.0,155817.0,21,22,0.8275091934769634,4.657251776121989,103,"[305.0, 191.0, 241.0, 310.0, 252.0, 234.0, 325.0, 347.0, 217.0, 295.0, 317.0, 250.0, 186.0, 268.0, 189.0, 227.0, 373.0, 187.0, 188.0, 200.0, 375.0, 294.0]","[22.0, 21.0, 21.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0]"
compas,sklearn_DT,0,0.03,9,0.006153872003778815,0.6740599549471495,0.6763686763686764,128940.0,155817.0,21,22,0.8275091934769634,4.657251776121989,103,"[305.0, 191.0, 241.0, 310.0, 252.0, 234.0, 325.0, 347.0, 217.0, 295.0, 317.0, 250.0, 186.0, 268.0, 189.0, 227.0, 373.0, 187.0, 188.0, 200.0, 375.0, 294.0]","[22.0, 21.0, 21.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0]"
compas,sklearn_DT,0,0.03,10,0.007745512994006276,0.6740599549471495,0.6763686763686764,128940.0,155817.0,21,22,0.8275091934769634,4.657251776121989,103,"[305.0, 191.0, 241.0, 310.0, 252.0, 234.0, 325.0, 347.0, 217.0, 295.0, 317.0, 250.0, 186.0, 268.0, 189.0, 227.0, 373.0, 187.0, 188.0, 200.0, 375.0, 294.0]","[22.0, 21.0, 21.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0]"
